measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Global,Both,All ages,Breast cancer,Number,1992,935463.4297,962281.7965,905747.1483
Incidence,Global,Both,All ages,Breast cancer,Rate,1992,16.96369526,17.45001956,16.42482017
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1992,21.84956329,22.47861886,21.05961156
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1990,66097.67697,74326.32985,58235.27619
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1990,5.851174629,6.579600909,5.155170139
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1990,9.579815404,10.73752507,8.385649285
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1992,71108.62701,78806.65752,63861.21056
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1992,6.062686292,6.719016557,5.444775157
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1992,9.801578452,10.86898918,8.749960361
Incidence,Global,Both,All ages,Breast cancer,Number,1993,981603.354,1009063.668,952635.1802
Incidence,Global,Both,All ages,Breast cancer,Rate,1993,17.544405,18.03520901,17.02665068
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1993,22.41981109,23.07949934,21.65311872
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1991,237218.7065,245106.3881,229604.5179
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1991,20.40935541,21.08798022,19.75426087
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1991,21.30154457,22.00069364,20.57007747
Incidence,High SDI,Both,All ages,Breast cancer,Number,1993,474169.0121,484729.7188,456737.0359
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1993,56.35741416,57.61260822,54.28553457
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1993,45.17998843,46.1226725,43.67930445
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1990,228473.9521,236308.8101,220963.3757
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1990,19.85984903,20.54088551,19.20700037
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1990,20.93212573,21.62990019,20.2305243
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1991,131595.4699,141841.6437,122004.5586
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1991,7.538902042,8.125889572,6.989453483
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1991,10.82040224,11.63447096,10.05463779
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1992,245808.5273,253528.6698,238558.9393
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1992,20.94345022,21.60122406,20.32576869
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1992,21.63864074,22.31258658,20.93239124
Incidence,Global,Both,All ages,Breast cancer,Number,1994,1014605.415,1041923.477,982889.8554
Incidence,Global,Both,All ages,Breast cancer,Rate,1994,17.87800605,18.35936804,17.3191573
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1994,22.6358647,23.26491393,21.81335304
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1991,68126.45225,76254.20158,60425.58097
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1991,5.9173398,6.623301332,5.24845612
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1991,9.633810032,10.79140331,8.494934169
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1993,260477.2792,268626.772,251963.0204
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1993,21.99118418,22.67921731,21.27235514
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1993,22.4984548,23.20681153,21.73987156
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1994,270788.4747,278548.4878,261071.1461
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1994,22.66229744,23.31173323,21.84905385
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1994,22.94250728,23.61384222,22.09209548
Incidence,Global,Both,All ages,Breast cancer,Number,1995,1044307.924,1072587.496,1012631.863
Incidence,Global,Both,All ages,Breast cancer,Rate,1995,18.14508769,18.63645168,17.59470892
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1995,22.77605035,23.43513421,21.97588255
Incidence,High SDI,Both,All ages,Breast cancer,Number,1994,484747.8438,495136.1435,466873.3005
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1994,57.21071877,58.43676259,55.10113648
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1994,45.42388584,46.35549305,43.83442784
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1992,26401.89281,30518.59959,22225.70579
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1992,4.744222126,5.48396346,3.993792639
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1992,9.380128268,10.94897622,7.863812375
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1990,24853.68374,28759.41086,20721.5127
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1990,4.705885651,5.445410037,3.92348556
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1990,9.240419582,10.79352605,7.655419557
Incidence,High SDI,Both,All ages,Breast cancer,Number,1990,431076.4118,440218.4765,416846.3304
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1990,52.44158819,53.55374459,50.71046106
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1990,43.19725257,44.10525349,41.83214518
Incidence,High SDI,Both,All ages,Breast cancer,Number,1991,442736.4351,451910.0013,427006.2171
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1991,53.4271174,54.53413539,51.52887695
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1991,43.67019852,44.56021411,42.19101701
Incidence,High SDI,Both,All ages,Breast cancer,Number,1992,453553.5184,462927.1052,436634.2837
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1992,54.30683978,55.4291988,52.28099249
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1992,43.96370452,44.84361282,42.47679004
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1994,152318.5082,162041.9112,143644.0057
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1994,8.33477737,8.866836148,7.860113798
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1994,11.47126845,12.19042822,10.8321321
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1991,25561.54831,29607.35876,21536.62115
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1991,4.716131853,5.462588026,3.973528669
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1991,9.288164586,10.85241294,7.782411167
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1993,74240.71439,82081.167,67069.38973
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1993,6.215337106,6.871729712,5.61496303
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1993,9.98313377,11.09634136,8.98385001
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1994,77990.19651,85856.05473,70599.02259
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1994,6.413657051,7.06051934,5.805831236
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1994,10.21684538,11.25092769,9.208596437
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1990,125965.4588,136062.4794,116279.2882
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1990,7.337412094,7.925557465,6.773198494
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1990,10.65968392,11.4810265,9.866040477
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1992,138026.2923,149108.3894,128736.0391
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1992,7.783613449,8.408557859,7.259715149
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1992,11.03445912,11.84638697,10.33114936
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1993,27246.26388,31378.18107,23206.64785
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1993,4.771369661,5.494951595,4.063951519
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1993,9.477581113,11.00023908,8.003031448
Incidence,Global,Both,All ages,Breast cancer,Number,1996,1068529.57,1095063.227,1034077.193
Incidence,Global,Both,All ages,Breast cancer,Rate,1996,18.30920635,18.76385938,17.71886641
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1996,22.76805343,23.34909017,21.92953661
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1994,28157.95315,32559.32994,24184.63721
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1994,4.801883682,5.552467337,4.124298885
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1994,9.57578617,11.12153191,8.153225832
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1995,81425.88491,89629.84229,74479.96718
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1995,6.580110854,7.243081224,6.018803983
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1995,10.40434831,11.41462098,9.466033341
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1993,144880.7118,156233.0982,135076.2477
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1993,8.04619604,8.676670067,7.501688499
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1993,11.26212873,12.09182287,10.53519686
Incidence,Global,Both,All ages,Breast cancer,Number,1997,1095280.682,1123828.651,1058980.897
Incidence,Global,Both,All ages,Breast cancer,Rate,1997,18.511616,18.99411246,17.89810415
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1997,22.79194979,23.40182367,21.90853736
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1995,276288.6301,284568.4884,267615.5151
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1995,22.92690769,23.61398463,22.20719763
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1995,22.97606345,23.65906467,22.23640809
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1996,281162.4701,289624.5886,272814.3911
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1996,23.13122732,23.82740552,22.44443113
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1996,22.91894975,23.61286017,22.17686784
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1997,89881.44669,98174.90569,82517.48614
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1997,7.018970964,7.666619061,6.443908733
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1997,10.90702486,11.90352503,10.00235819
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1995,29135.42488,33403.11128,25084.43804
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1995,4.83401023,5.542084327,4.161889885
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1995,9.682344256,11.18727166,8.24673395
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1996,85395.62053,93683.86546,78164.58901
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1996,6.782870862,7.441196133,6.208518774
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1996,10.63031534,11.62195845,9.699731068
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1996,30269.22801,35023.74111,26083.14949
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1996,4.884877835,5.652165842,4.209324359
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1996,9.811221695,11.37180256,8.388425457
Incidence,Global,Both,All ages,Breast cancer,Number,1998,1126507.654,1155018.502,1093387.924
Incidence,Global,Both,All ages,Breast cancer,Rate,1998,18.7857908,19.26124148,18.2334818
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1998,22.89224308,23.48350157,22.10525013
Incidence,High SDI,Both,All ages,Breast cancer,Number,1996,502568.2852,513236.3655,484203.3238
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1996,58.50513991,59.74703589,56.36723216
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1996,45.58724548,46.4809631,44.01290969
Incidence,Global,Both,All ages,Breast cancer,Number,1999,1164343.475,1194693.288,1130478.821
Incidence,Global,Both,All ages,Breast cancer,Rate,1999,19.16327329,19.66278376,18.60591403
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,1999,23.10197209,23.70813641,22.27577541
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1997,286723.2909,294927.3798,278018.7917
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1997,23.38524072,24.05436876,22.67529906
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1997,22.9092443,23.57121453,22.14931101
Incidence,High SDI,Both,All ages,Breast cancer,Number,1995,497410.9315,508433.384,478909.162
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1995,58.30386666,59.59585998,56.13518754
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1995,45.84701833,46.81904087,44.27216714
Incidence,High SDI,Both,All ages,Breast cancer,Number,1998,518408.1514,529743.0412,498568.2511
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1998,59.52971461,60.83131982,57.25146415
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1998,45.45461329,46.39937945,43.86183659
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1997,31429.31856,35961.18243,27278.07574
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1997,4.936642854,5.64846845,4.284601891
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1997,9.946763043,11.4009382,8.583224527
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1995,159424.0175,169322.0373,150302.8349
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1995,8.599839964,9.13377072,8.107814283
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1995,11.64155344,12.33477508,10.98919689
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1996,168489.9692,178388.9719,159582.5885
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1996,8.963799213,9.490433966,8.489919539
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1996,11.93795438,12.62690239,11.31670001
Incidence,High SDI,Both,All ages,Breast cancer,Number,1997,509544.8185,520507.3833,490199.3043
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1997,58.91254174,60.18001132,56.67585249
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1997,45.45734219,46.39806144,43.89606309
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1998,295279.3042,303786.4655,286116.2773
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1998,23.8770185,24.56492871,23.13607337
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1998,23.12103239,23.77194505,22.36166854
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,1999,308462.229,317195.3844,299831.3286
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,1999,24.73140647,25.43159986,24.0394115
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,1999,23.64437347,24.31686459,22.92118326
Incidence,Global,Both,All ages,Breast cancer,Number,2000,1194379.072,1226850.599,1158020.058
Incidence,Global,Both,All ages,Breast cancer,Rate,2000,19.40373133,19.93125964,18.81304737
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2000,23.12996531,23.75441105,22.3356238
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1997,177044.4748,187124.5409,167691.3496
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1997,9.292370834,9.821434014,8.801461941
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1997,12.17382897,12.82044009,11.55547669
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1999,195056.5001,206928.3994,184551.9309
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1999,9.976543503,10.58375485,9.439266907
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1999,12.60548687,13.34011718,11.98209479
Incidence,Global,Both,All ages,Breast cancer,Number,2001,1227521.503,1262952.966,1187109.172
Incidence,Global,Both,All ages,Breast cancer,Rate,2001,19.6859361,20.25415549,19.03783782
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2001,23.18930261,23.87469219,22.2716903
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1999,95973.57808,104269.1596,88156.82125
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1999,7.252726033,7.879623367,6.662013497
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1999,11.08645414,11.98532212,10.19468645
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2001,36406.03795,41146.95515,31926.68673
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2001,5.155363604,5.82671246,4.52105442
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2001,10.45633448,11.78729414,9.112110135
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2000,316991.4202,326533.6493,307390.5886
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2000,25.20571483,25.96446945,24.4423004
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2000,23.7926153,24.5375297,23.00574662
Incidence,High SDI,Both,All ages,Breast cancer,Number,1999,530361.4194,541704.5732,509340.3487
Incidence,High SDI,Both,All ages,Breast cancer,Rate,1999,60.48923471,61.7829538,58.09172155
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,1999,45.71165845,46.64984135,44.05640084
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2000,99014.52284,107025.383,91190.80808
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2000,7.363650588,7.959413446,6.781805621
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2000,11.16085949,12.01974555,10.27208981
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,1998,93044.22848,101587.1049,85085.42734
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,1998,7.14666375,7.802836264,6.535353661
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,1998,11.02196164,12.00419514,10.11852011
Incidence,Global,Both,All ages,Breast cancer,Number,2002,1264189.274,1299802.964,1224536.504
Incidence,Global,Both,All ages,Breast cancer,Rate,2002,20.0141637,20.5779861,19.38639615
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2002,23.32634112,24.01465688,22.49048273
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2001,102689.2523,110889.5972,94934.52015
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2001,7.517764996,8.118103046,6.950049749
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2001,11.29144301,12.1074778,10.45204501
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2001,326064.9272,336948.1326,314113.4407
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2001,25.7194308,26.577879,24.77671847
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2001,23.95572703,24.78926769,23.02034291
Incidence,High SDI,Both,All ages,Breast cancer,Number,2000,537676.5169,549376.2294,517562.4072
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2000,60.89358426,62.2186141,58.61559704
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2000,45.55853885,46.48570226,43.99733601
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2001,215593.2647,229211.8377,203290.9172
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2001,10.76450902,11.44448041,10.15025639
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2001,13.12996875,13.92571659,12.38874718
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1999,33777.67972,38788.93096,29498.31038
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1999,5.040895011,5.788761401,4.402252816
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1999,10.19616152,11.70027156,8.878634666
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2000,34940.22379,39384.22973,30645.01175
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2000,5.081995413,5.728368428,4.457264214
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2000,10.30331455,11.66210106,9.026572552
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2002,336686.715,348323.4586,325359.2627
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2002,26.34541568,27.25597981,25.4590533
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2002,24.24934453,25.11827157,23.40248593
Incidence,High SDI,Both,All ages,Breast cancer,Number,2001,546004.9606,557707.6436,525337.8661
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2001,61.39828729,62.71425463,59.0742714
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2001,45.50258668,46.41963264,43.97610313
Incidence,Low SDI,Both,All ages,Breast cancer,Number,1998,32670.22875,37021.82287,28360.02453
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,1998,5.000732035,5.666817245,4.340982253
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,1998,10.10220174,11.54056972,8.734680012
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2002,106748.8883,114954.4343,98898.66204
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2002,7.694842567,8.286327739,7.128970115
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2002,11.45320598,12.32890478,10.6042663
Incidence,Global,Both,All ages,Breast cancer,Number,2003,1302363.425,1337565.257,1262192.179
Incidence,Global,Both,All ages,Breast cancer,Rate,2003,20.35625162,20.90646467,19.72836544
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2003,23.4580859,24.10667117,22.60312992
Incidence,Global,Both,All ages,Breast cancer,Number,2004,1328123.643,1367400.298,1281431.278
Incidence,Global,Both,All ages,Breast cancer,Rate,2004,20.49666197,21.1028106,19.77606819
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2004,23.3153802,24.04578112,22.39090401
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2003,350222.2835,361787.5426,338779.9685
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2003,27.18909742,28.08695278,26.30078667
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2003,24.72571285,25.56891668,23.8346908
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,1998,186417.9831,198197.1741,176378.5639
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,1998,9.656242676,10.26639157,9.136212008
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,1998,12.41720291,13.15201864,11.80047497
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2004,248514.1418,263072.4698,235862.9154
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2004,11.99421692,12.69685598,11.38362167
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2004,13.94204749,14.73821246,13.23004885
Incidence,High SDI,Both,All ages,Breast cancer,Number,2002,556247.9778,568472.543,535100.5885
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2002,62.11152608,63.4765403,59.75017524
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2002,45.52400859,46.46188145,43.96319834
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2000,205021.8019,217285.8688,193616.5119
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2000,10.35881419,10.97846141,9.782557035
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2000,12.86244964,13.61330169,12.18131706
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2002,37896.36878,42279.87742,33538.5318
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2002,5.220491964,5.824351182,4.620169197
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2002,10.61208794,11.83774897,9.373235151
Incidence,Global,Both,All ages,Breast cancer,Number,2007,1437178.238,1478322.751,1382587.027
Incidence,Global,Both,All ages,Breast cancer,Rate,2007,21.34545465,21.9565468,20.53464761
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2007,23.37434131,24.05812647,22.36530888
Incidence,Global,Both,All ages,Breast cancer,Number,2005,1369631.527,1411157.862,1319289.798
Incidence,Global,Both,All ages,Breast cancer,Rate,2005,20.87250944,21.50535031,20.1053263
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2005,23.44329812,24.16483251,22.42297848
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2004,111952.4773,119748.1582,104086.6446
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2004,7.822990978,8.367735882,7.273344025
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2004,11.39156232,12.14663555,10.56253597
Incidence,High SDI,Both,All ages,Breast cancer,Number,2003,566465.6657,579416.7822,543508.5762
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2003,62.80909046,64.24509602,60.2636336
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2003,45.53650399,46.48982061,43.90741245
Incidence,Global,Both,All ages,Breast cancer,Number,2006,1396147.584,1437712.405,1343829
Incidence,Global,Both,All ages,Breast cancer,Rate,2006,21.00734228,21.63275354,20.22012292
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2006,23.29639493,24.00189441,22.32341652
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2003,109169.85,117115.2068,101769.9505
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2003,7.74838704,8.312312887,7.223175319
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2003,11.42000361,12.22613123,10.63183198
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2004,357686.0558,370526.6518,344368.9011
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2004,27.55473217,28.54392138,26.52883076
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2004,24.7064664,25.59767582,23.69034611
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2005,117157.4711,125446.0307,107696.0636
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2005,8.060697013,8.630968516,7.409730934
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2005,11.59434952,12.41899976,10.67073477
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2006,374977.447,387794.0142,360159.5277
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2006,28.45544506,29.42803987,27.33097613
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2006,24.80379261,25.67630759,23.78215032
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2002,225822.1759,239769.122,213189.0335
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2002,11.14536596,11.83371208,10.52186211
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2002,13.40069488,14.23176704,12.66592523
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2004,40813.5819,45534.11698,36069.43476
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2004,5.325756502,5.941738222,4.706693649
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2004,10.83715997,12.11003911,9.584706973
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2006,122436.6987,131454.2534,114115.0483
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2006,8.295543088,8.906516059,7.731720226
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2006,11.78226689,12.64336212,10.98657932
Incidence,High SDI,Both,All ages,Breast cancer,Number,2004,568307.4583,581681.1282,544206.1218
